LAMMPS data file via write_data, version 5 Nov 2014

35280	atoms
2	atom types

-0.0025	0.1025 xlo xhi
-0.0025	0.1025 ylo yhi
-0.02	0.03 zlo zhi

Atoms # meso/multiphase

1	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	-0.001875	-0.015	0	0	0
2	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	-0.001875	-0.005	0	0	0
3	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	-0.001875	0.005	0	0	0
4	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	-0.001875	0.015	0	0	0
5	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	-0.001875	0.025	0	0	0
6	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	-0.000625	-0.015	0	0	0
7	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	-0.000625	-0.005	0	0	0
8	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	-0.000625	0.005	0	0	0
9	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	-0.000625	0.015	0	0	0
10	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	-0.000625	0.025	0	0	0
11	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.000625	-0.015	0	0	0
12	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.000625	-0.005	0	0	0
13	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.000625	0.005	0	0	0
14	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.000625	0.015	0	0	0
15	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.000625	0.025	0	0	0
16	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.001875	-0.015	0	0	0
17	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.001875	-0.005	0	0	0
18	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.001875	0.005	0	0	0
19	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.001875	0.015	0	0	0
20	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.001875	0.025	0	0	0
21	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.003125	-0.015	0	0	0
22	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.003125	-0.005	0	0	0
23	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.003125	0.005	0	0	0
24	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.003125	0.015	0	0	0
25	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.003125	0.025	0	0	0
26	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.004375	-0.015	0	0	0
27	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.004375	-0.005	0	0	0
28	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.004375	0.005	0	0	0
29	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.004375	0.015	0	0	0
30	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.004375	0.025	0	0	0
31	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.005625	-0.015	0	0	0
32	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.005625	-0.005	0	0	0
33	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.005625	0.005	0	0	0
34	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.005625	0.015	0	0	0
35	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.005625	0.025	0	0	0
36	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.006875	-0.015	0	0	0
37	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.006875	-0.005	0	0	0
38	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.006875	0.005	0	0	0
39	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.006875	0.015	0	0	0
40	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.006875	0.025	0	0	0
41	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.008125	-0.015	0	0	0
42	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.008125	-0.005	0	0	0
43	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.008125	0.005	0	0	0
44	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.008125	0.015	0	0	0
45	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.008125	0.025	0	0	0
46	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.009375	-0.015	0	0	0
47	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.009375	-0.005	0	0	0
48	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.009375	0.005	0	0	0
49	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.009375	0.015	0	0	0
50	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.009375	0.025	0	0	0
51	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.010625	-0.015	0	0	0
52	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.010625	-0.005	0	0	0
53	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.010625	0.005	0	0	0
54	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.010625	0.015	0	0	0
55	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.010625	0.025	0	0	0
56	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.011875	-0.015	0	0	0
57	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.011875	-0.005	0	0	0
58	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.011875	0.005	0	0	0
59	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.011875	0.015	0	0	0
60	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.011875	0.025	0	0	0
61	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.013125	-0.015	0	0	0
62	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.013125	-0.005	0	0	0
63	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.013125	0.005	0	0	0
64	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.013125	0.015	0	0	0
65	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.013125	0.025	0	0	0
66	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.014375	-0.015	0	0	0
67	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.014375	-0.005	0	0	0
68	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.014375	0.005	0	0	0
69	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.014375	0.015	0	0	0
70	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.014375	0.025	0	0	0
71	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.015625	-0.015	0	0	0
72	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.015625	-0.005	0	0	0
73	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.015625	0.005	0	0	0
74	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.015625	0.015	0	0	0
75	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.015625	0.025	0	0	0
76	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.016875	-0.015	0	0	0
77	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.016875	-0.005	0	0	0
78	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.016875	0.005	0	0	0
79	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.016875	0.015	0	0	0
80	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.016875	0.025	0	0	0
81	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.018125	-0.015	0	0	0
82	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.018125	-0.005	0	0	0
83	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.018125	0.005	0	0	0
84	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.018125	0.015	0	0	0
85	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.018125	0.025	0	0	0
86	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.019375	-0.015	0	0	0
87	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.019375	-0.005	0	0	0
88	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.019375	0.005	0	0	0
89	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.019375	0.015	0	0	0
90	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.019375	0.025	0	0	0
91	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.020625	-0.015	0	0	0
92	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.020625	-0.005	0	0	0
93	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.020625	0.005	0	0	0
94	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.020625	0.015	0	0	0
95	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.020625	0.025	0	0	0
96	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.021875	-0.015	0	0	0
97	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.021875	-0.005	0	0	0
98	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.021875	0.005	0	0	0
99	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.021875	0.015	0	0	0
100	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.021875	0.025	0	0	0
101	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.023125	-0.015	0	0	0
102	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.023125	-0.005	0	0	0
103	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.023125	0.005	0	0	0
104	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.023125	0.015	0	0	0
105	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.023125	0.025	0	0	0
106	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.024375	-0.015	0	0	0
107	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.024375	-0.005	0	0	0
108	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.024375	0.005	0	0	0
109	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.024375	0.015	0	0	0
110	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.024375	0.025	0	0	0
111	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.025625	-0.015	0	0	0
112	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.025625	-0.005	0	0	0
113	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.025625	0.005	0	0	0
114	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.025625	0.015	0	0	0
115	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.025625	0.025	0	0	0
116	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.026875	-0.015	0	0	0
117	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.026875	-0.005	0	0	0
118	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.026875	0.005	0	0	0
119	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.026875	0.015	0	0	0
120	2	1	1	0	1	1	4000	0.00125	0	0	-0.001875	0.026875	0.025	0	0	0
